user_id,rec_date,market_regime_at_rec,treatment,propensity,outcome_30d_return_pct,true_ite,age,risk_tolerance,portfolio_value,tenure_months,current_equity_allocation_pct,regime,volatility_index,interest_rate,inflation_rate,holding_alternatives_pct,holding_bonds_pct,holding_cash_pct,holding_equity_pct,equity_overweight_vs_risk,is_bull,is_bear,is_volatile,log_portfolio_value
1286,2025-10-06,bull,1,0.6394,2.082,2.507,38,4.8,112128.71,106,26.8,bull,1.3317544642257633,1.486652238327953,2.77612404770974,15.76,47.16,10.28,26.8,-21.2,1,0,0,11.627402686885048
1287,2025-11-05,bull,1,0.4028,1.797,2.784,60,7.0,37296.38,36,64.1,bull,1.0,1.4950844875672302,2.804507629550213,12.87,17.87,5.16,64.1,-5.900000000000006,1,0,0,10.526651549983821
1288,2024-03-24,bull,0,0.6353,0.244,2.965,50,7.1,20835.9,119,54.1,bull,1.0,1.9271947103199492,2.468465131011832,12.9,26.81,6.19,54.1,-16.9,1,0,0,9.944432739467887
1289,2024-09-03,volatile,0,0.1698,-0.604,-0.537,22,5.1,21636.87,72,60.8,volatile,2.557373152794794,1.809955955093707,2.600796315101964,11.2,18.33,9.67,60.8,9.799999999999997,0,0,1,9.982154082942731
1290,2026-03-17,bear,0,0.1175,2.416,-2.083,40,4.8,20676.91,54,45.6,bear,1.0,1.6142419297052215,2.8460148253831323,19.24,27.9,7.25,45.6,-2.3999999999999986,0,1,0,9.936772897728918
1291,2026-03-06,volatile,1,0.463,0.449,0.686,60,7.8,22611.11,7,58.2,volatile,2.676938160139416,1.598580904372067,2.86740736250192,14.82,21.81,5.17,58.2,-19.799999999999997,0,0,1,10.026196657388518
1292,2025-01-25,bear,0,0.1858,0.894,-1.018,47,8.8,10255.35,31,69.5,bear,1.479548121094503,1.582589820357982,2.784926878896909,12.11,13.94,4.45,69.5,-18.5,0,1,0,9.235554799616908
1293,2024-06-16,bear,0,0.1107,1.984,-2.099,51,4.0,28036.72,7,32.3,bear,1.5545011780428506,1.869990240319467,2.559944089306697,17.65,35.04,15.01,32.3,-7.700000000000003,0,1,0,10.241270358557399
1294,2024-10-16,volatile,1,0.2869,1.474,-0.998,36,5.0,25356.57,102,42.6,volatile,2.310714016053073,1.8034423773450208,2.7708407616181274,14.49,30.83,12.08,42.6,-7.399999999999999,0,0,1,10.140793147037806
1295,2026-05-03,bear,0,0.3048,0.938,-1.981,38,6.2,17021.0,12,50.8,bear,1.0,1.6943761530606471,2.9669132866380483,9.08,29.38,10.74,50.8,-11.200000000000003,0,1,0,9.742203154807973
1296,2025-09-05,bull,1,0.698,3.376,2.159,28,6.5,42406.05,14,49.5,bull,1.0,1.512669025711905,2.7344719491434404,9.67,32.0,8.83,49.5,-15.5,1,0,0,10.655046319720233
1297,2024-04-07,bull,1,0.4327,1.26,2.245,26,4.5,46160.95,15,43.7,bull,1.0,1.9579202025914968,2.4809421191113072,23.84,26.51,5.96,43.7,-1.2999999999999972,1,0,0,10.739889481559459
1298,2025-10-15,bear,0,0.1884,2.312,-0.666,23,9.3,20813.41,116,78.2,bear,1.2902030053706204,1.450745992302921,2.7583067485759427,6.28,10.62,4.89,78.2,-14.799999999999997,0,1,0,9.94335276949067
1299,2024-06-08,bear,1,0.279,-0.007,-2.527,55,6.3,31440.93,116,46.1,bear,1.5698208833566756,1.855468918000288,2.5033045774745784,16.93,30.45,6.52,46.1,-16.9,0,1,0,10.35586582625833
1300,2024-10-21,volatile,0,0.3661,-2.178,-0.114,30,6.6,314463.64,86,42.9,volatile,2.7340989217788154,1.8149054504113276,2.789127019866449,16.54,27.21,13.35,42.9,-23.1,0,0,1,12.65862373635637
1301,2025-03-24,volatile,1,0.4161,4.132,0.731,52,9.0,302680.56,9,75.5,volatile,1.8537228648082935,1.6492884099586105,2.74136290296932,7.85,13.57,3.08,75.5,-14.5,0,0,1,12.620433270945506
1302,2024-12-02,bear,0,0.0508,-0.514,-2.106,72,4.6,12656.29,60,46.5,bear,1.7788883804680935,1.6636292862788618,2.7920409846183185,8.7,33.67,11.13,46.5,0.5,0,1,0,9.445909603777782
1303,2025-09-27,bull,1,0.4325,3.553,2.081,58,5.3,14553.0,113,52.9,bull,1.0,1.478836934485675,2.7346012286639216,13.41,25.7,8.0,52.9,-0.10000000000000142,1,0,0,9.585552436913327
1304,2024-06-16,bear,0,0.0775,0.576,-2.518,52,3.0,12589.23,12,35.4,bear,1.5545011780428506,1.869990240319467,2.559944089306697,17.1,37.76,9.74,35.4,5.399999999999999,0,1,0,9.44059696551755
1305,2026-03-01,volatile,0,0.2053,0.466,-0.587,28,5.2,104511.66,95,59.0,volatile,2.8438531283919564,1.5552704539109077,2.868654817518481,5.43,26.65,8.93,59.0,7.0,0,0,1,11.557053923109903
1306,2025-06-29,volatile,1,0.05,-1.109,-1.223,47,2.5,24378.84,3,35.5,volatile,2.658495236080571,1.457270072422582,2.726573819098417,14.11,37.29,13.1,35.5,10.5,0,0,1,10.101470821919706
1307,2024-10-23,volatile,0,0.3045,-0.838,-0.088,69,7.0,46151.02,96,80.4,volatile,2.4403038878102605,1.8031746922087253,2.7889133516952618,4.88,12.72,1.99,80.4,10.400000000000006,0,0,1,10.739674341528577
1308,2026-05-09,volatile,0,0.126,1.398,-0.146,42,6.3,267524.74,65,78.9,volatile,2.783091983425142,1.735468037966419,2.974628611518221,6.91,9.59,4.59,78.9,15.900000000000006,0,0,1,12.496967327022942
1309,2025-03-21,bear,1,0.1869,-1.716,-1.847,65,4.9,35937.45,106,30.2,bear,1.0,1.6588738908709757,2.721062968299677,21.31,34.33,14.15,30.2,-18.8,0,1,0,10.48953520623439
1310,2025-01-27,bear,1,0.1441,-3.511,-2.121,59,5.3,73588.84,50,29.5,bear,1.601688121263363,1.6054815108704048,2.7754901178620948,21.26,38.82,10.42,29.5,-23.5,0,1,0,11.206248662785129
1311,2024-02-20,bull,0,0.6108,-0.888,3.035,36,7.0,61109.39,94,58.9,bull,1.0,1.8762319086044064,2.451876627600342,11.8,20.4,8.9,58.9,-11.100000000000001,1,0,0,11.020420815839469
1312,2026-06-12,bull,1,0.4818,0.721,2.185,29,3.2,20166.59,101,36.4,bull,1.0,1.7464429681911633,2.9753603727123203,24.93,30.79,7.87,36.4,4.399999999999999,1,0,0,9.911782553690704
1313,2026-02-03,volatile,0,0.2639,-0.191,-0.42,22,5.9,104732.18,39,50.7,volatile,2.43960752390207,1.5046643285910903,2.8724482154678084,16.95,26.54,5.81,50.7,-8.299999999999997,0,0,1,11.559161703980706
1314,2024-07-03,bear,0,0.2462,1.372,-1.918,36,6.9,15526.43,77,63.9,bear,2.608902768058223,1.844184368564398,2.5674416100673247,6.24,20.88,8.98,63.9,-5.100000000000001,0,1,0,9.650299012060666
1315,2026-05-01,bear,0,0.0503,-0.666,-2.877,39,1.9,138673.81,55,21.1,bear,1.9789845262827748,1.671511578785615,2.9493720219906843,16.56,47.31,15.03,21.1,2.1000000000000014,0,1,0,11.839879763671545
1316,2025-12-21,bear,0,0.1852,2.118,-1.15,56,6.9,20182.05,52,52.7,bear,1.5008287713172404,1.4459887210428204,2.81166619166685,10.54,25.02,11.74,52.7,-16.299999999999997,0,1,0,9.912548874476563
1317,2025-01-31,bear,0,0.05,0.243,-2.603,52,2.2,22517.14,96,21.1,bear,1.2772492551322496,1.610987366722152,2.788630522408316,11.91,49.39,17.6,21.1,-0.8999999999999986,0,1,0,10.022032075964868
1318,2026-04-14,volatile,0,0.228,0.134,-0.346,47,5.3,12228.35,27,45.5,volatile,2.1832865076092456,1.6580467987082317,2.901489480006161,21.01,27.03,6.46,45.5,-7.5,0,0,1,9.411512305433943
1319,2025-05-30,bull,0,0.5457,0.5,1.107,60,3.2,14410.91,15,39.1,bull,1.0,1.487497902587093,2.7382402694550434,22.87,29.57,8.45,39.1,7.100000000000001,1,0,0,9.575740837589521
1320,2025-09-19,bear,0,0.2083,2.828,-1.321,62,8.4,23700.13,58,64.9,bear,1.0,1.510855720896175,2.755998759266373,10.54,16.37,8.19,64.9,-19.099999999999994,0,1,0,10.073235812340247
1321,2024-07-09,bear,0,0.0873,-1.593,-2.865,59,3.2,3192.79,98,30.1,bear,2.1340409113326486,1.8390206466151349,2.5879146045844723,26.49,34.04,9.37,30.1,-1.8999999999999986,0,1,0,8.068650421682513
1322,2024-05-06,bull,0,0.2484,2.91,1.523,69,2.2,28757.9,20,30.0,bull,1.0022725965430783,1.869716289260792,2.499789482657594,9.01,43.93,17.06,30.0,8.0,1,0,0,10.266667791088366
1323,2025-05-03,bull,0,0.3748,2.035,3.096,41,5.8,21851.52,41,49.0,bull,2.0231589294551617,1.589284334305041,2.6907837164586748,18.44,25.21,7.35,49.0,-9.0,1,0,0,9.99202576332158
1324,2024-11-10,volatile,0,0.1802,0.5,-1.064,65,4.7,80018.34,80,51.8,volatile,2.750675419172413,1.7802404300272456,2.8501792252315097,6.96,29.4,11.84,51.8,4.799999999999997,0,0,1,11.290011137382253
1325,2026-05-31,bull,1,0.4006,4.481,2.273,44,2.5,55435.79,57,20.1,bull,1.6387847249377057,1.7220489454559016,2.962652806452632,20.27,46.34,13.29,20.1,-4.899999999999999,1,0,0,10.922980693029414
1326,2024-04-16,bull,1,0.6388,2.877,2.715,31,6.6,17896.54,73,47.1,bull,1.0,1.9681618555485991,2.49477114456097,10.48,30.94,11.48,47.1,-18.9,1,0,0,9.792362677055364
1327,2025-11-22,bull,1,0.1784,1.883,1.07,29,1.5,22958.63,63,22.9,bull,1.534381872327291,1.4816749057376244,2.7666700810649734,27.92,36.43,12.74,22.9,7.899999999999999,1,0,0,10.04144917966369
1328,2025-07-06,volatile,1,0.1439,-1.212,-0.876,26,3.4,28720.95,97,37.0,volatile,1.8826395046576276,1.4409775211840463,2.7393064336919024,10.88,39.15,12.97,37.0,3.0,0,0,1,10.265382100609525
1329,2026-03-03,volatile,0,0.1907,1.967,-0.583,72,4.3,160485.13,105,33.2,volatile,2.2282321405871506,1.582307397618628,2.866204038813785,20.44,32.11,14.25,33.2,-9.799999999999997,0,0,1,11.98595656928504
1330,2026-06-14,bull,0,0.55,-0.391,3.175,30,7.1,15957.68,54,70.4,bull,1.0,1.730897947450435,3.0093525323976418,8.19,17.27,4.14,70.4,-0.5999999999999943,1,0,0,9.677695497028994
1331,2026-02-24,volatile,0,0.2223,0.626,0.049,66,8.1,17680.88,52,82.1,volatile,2.670304751473538,1.5509777361084145,2.856238859173948,5.98,9.29,2.63,82.1,1.0999999999999943,0,0,1,9.780239108708619
1332,2024-12-22,bull,1,0.6857,5.029,3.311,63,7.7,11747.74,34,58.9,bull,1.0730446154157145,1.6456673842965626,2.791678908140088,9.2,26.66,5.24,58.9,-18.1,1,0,0,9.371416160646982
1333,2025-09-25,bull,0,0.5679,2.145,2.1,45,5.2,8249.93,53,58.3,bull,1.2447067282622628,1.4705904518739272,2.738743390655744,8.53,25.68,7.49,58.3,6.299999999999997,1,0,0,9.017959994444245
1334,2024-06-21,bear,0,0.05,-0.868,-3.589,70,1.0,49365.33,100,5.0,bear,1.1264976395775026,1.8682029269148677,2.570472324395414,12.03,59.48,23.49,5.0,-5.0,0,1,0,10.807003634921413
1335,2025-03-28,bear,0,0.0998,1.753,-1.788,70,6.3,44484.82,60,62.7,bear,1.6814289600911958,1.646722571032245,2.7355910235102048,4.84,23.95,8.51,62.7,-0.29999999999999716,0,1,0,10.702903286362938
1336,2024-09-21,bull,1,0.7597,2.385,3.124,71,8.4,130975.01,83,61.9,bull,1.0807705773098224,1.8463158895436207,2.663425698914218,12.44,20.3,5.36,61.9,-22.1,1,0,0,11.782761820626867
1337,2024-09-05,bull,0,0.7671,-2.51,3.566,48,8.0,102889.31,50,73.8,bull,1.0,1.806284429254589,2.591865801044963,7.55,13.46,5.19,73.8,-6.200000000000003,1,0,0,11.541409029156291
1338,2025-06-09,bull,0,0.5187,-0.487,2.597,37,6.4,399159.64,85,47.1,bull,1.0,1.5035455352313003,2.748366204878887,16.74,27.42,8.74,47.1,-16.9,1,0,0,12.897116716103865
1339,2024-05-21,bear,0,0.0674,1.715,-2.786,24,3.1,33729.47,85,31.2,bear,1.6905994059971263,1.8639235746276583,2.489711914874921,21.91,32.06,14.84,31.2,0.1999999999999993,0,1,0,10.426127214917125
1340,2025-06-08,bull,1,0.6243,2.423,1.906,66,4.4,27986.3,63,34.3,bull,1.0,1.5112571628522995,2.74123102427483,24.78,31.03,9.89,34.3,-9.700000000000003,1,0,0,10.239470383703742
1341,2025-01-13,volatile,0,0.3349,-0.031,0.981,68,9.4,9894.89,112,74.1,volatile,2.314383627953837,1.628606650817171,2.807558231830131,6.53,14.71,4.65,74.1,-19.900000000000006,0,0,1,9.199773741249256
1342,2024-08-18,bull,1,0.4371,1.993,1.46,50,2.7,72880.63,105,43.5,bull,1.0,1.8288155043806256,2.5645222195718267,9.75,35.52,11.23,43.5,16.5,1,0,0,11.19657817624335
1343,2025-06-02,bull,1,0.5567,2.661,2.153,25,3.2,40885.64,19,31.5,bull,1.0,1.488500944381374,2.7222211933425187,16.9,41.63,9.97,31.5,-0.5,1,0,0,10.618534180136272
1344,2025-11-12,bull,1,0.6199,5.008,3.391,65,7.4,69651.97,28,78.7,bull,1.018139726616432,1.5008793511468888,2.7950687994901986,6.65,10.15,4.5,78.7,4.700000000000003,1,0,0,11.151266263086494
1345,2025-07-13,bear,0,0.0876,-1.878,-2.404,37,4.6,11624.56,114,39.1,bear,1.556356289637401,1.4324362604269072,2.7559160953671404,17.91,29.28,13.71,39.1,-6.899999999999999,0,1,0,9.360875380276882
1346,2024-04-18,bull,1,0.4594,2.1,1.789,51,3.1,51616.89,48,43.6,bull,1.584103223531916,1.9630108267901236,2.480773201824704,12.35,36.02,8.03,43.6,12.600000000000001,1,0,0,10.85160422349172
1347,2025-06-02,bull,1,0.7574,4.219,3.288,56,8.6,44587.09,37,57.2,bull,1.0,1.488500944381374,2.7222211933425187,9.94,25.77,7.09,57.2,-28.799999999999997,1,0,0,10.70519963422257
1348,2025-07-24,bear,0,0.0659,-1.419,-1.566,29,6.4,41732.48,95,52.5,bear,1.6199619833438323,1.4528275194028328,2.744198825080417,15.46,24.22,7.82,52.5,-11.5,0,1,0,10.639035001486633
1349,2025-09-15,bear,0,0.0993,-1.523,-2.298,25,4.7,18338.06,72,38.6,bear,1.4460885537634167,1.5032319131299938,2.7366667565588942,10.59,35.57,15.24,38.6,-8.399999999999999,0,1,0,9.81673396049892
1350,2025-02-04,bear,0,0.0715,-0.077,-2.815,26,3.2,119291.42,16,44.7,bear,1.4916711069992106,1.6108585831547717,2.7497042145632418,15.71,28.2,11.39,44.7,12.700000000000003,0,1,0,11.689324685969078
1351,2024-04-24,bull,1,0.8381,4.552,3.744,72,9.6,282182.01,11,78.7,bull,1.0,1.9886100988989983,2.496676436916301,7.36,11.01,2.93,78.7,-17.299999999999997,1,0,0,12.550307567254686
1352,2024-05-22,bear,1,0.1025,-1.867,-2.475,72,5.5,11963.98,97,31.8,bear,1.0,1.865378505098012,2.4886733535015404,14.28,39.31,14.61,31.8,-23.2,0,1,0,9.38965574806673
1353,2024-11-15,bear,0,0.2308,-0.106,-1.183,44,8.3,74640.91,92,57.6,bear,1.155990049219033,1.739095165843588,2.8436693642162263,7.0,25.16,10.23,57.6,-25.4,0,1,0,11.22044402730114
1354,2025-08-03,bull,1,0.7669,3.019,3.235,44,7.3,2042.95,42,53.0,bull,1.0,1.454055496087653,2.701964525764341,16.33,22.16,8.51,53.0,-20.0,1,0,0,7.622150120705113
1355,2025-11-02,bear,0,0.086,-0.055,-2.259,43,4.5,70870.53,103,49.0,bear,1.1793427530521587,1.497401989530656,2.796669852715646,13.73,25.92,11.35,49.0,4.0,0,1,0,11.168609970258066
1356,2025-09-06,bull,0,0.3229,0.988,2.485,40,4.5,5596.21,15,47.9,bull,1.0,1.5174674160809274,2.731945275796882,21.42,24.09,6.58,47.9,2.8999999999999986,1,0,0,8.62984486188612
1357,2024-10-29,volatile,1,0.5115,2.843,0.257,50,8.4,21483.33,104,66.4,volatile,2.540427174362761,1.8004978656560968,2.8109047987225044,8.14,20.31,5.15,66.4,-17.599999999999994,0,0,1,9.975032564540173
1358,2025-02-16,bear,0,0.2289,-2.596,-1.268,40,8.4,9769.06,10,64.4,bear,1.0,1.587176448461696,2.7390132838561616,5.83,20.87,8.89,64.4,-19.599999999999994,0,1,0,9.186975527511448
1359,2024-03-13,bull,1,0.3847,2.359,1.025,54,1.7,29272.05,76,27.6,bull,1.0,1.8844181387185424,2.4540563859727667,20.13,39.24,13.03,27.6,10.600000000000001,1,0,0,10.284388414814556
1360,2025-12-23,bear,1,0.1048,-1.319,-1.792,42,6.6,84018.62,101,47.2,bear,1.552664143674346,1.460176148891863,2.8217055154150694,7.55,34.06,11.19,47.2,-18.799999999999997,0,1,0,11.338793719927692
1361,2024-12-03,bear,0,0.1066,1.366,-1.47,55,5.3,5668.54,74,50.8,bear,1.286289684622172,1.6638747846029016,2.8018380194791166,14.27,24.08,10.86,50.8,-2.200000000000003,0,1,0,8.642686867973287
1362,2025-04-17,bear,0,0.0832,2.263,-2.547,72,3.4,25349.65,93,36.8,bear,1.0370708896564305,1.5953532452269747,2.723005149829509,14.46,34.96,13.78,36.8,2.799999999999997,0,1,0,10.140520202217902
1363,2025-02-24,bear,0,0.135,-0.521,-2.026,32,6.0,21733.96,41,49.8,bear,1.3309764623592333,1.654151606871055,2.717176716656747,14.87,28.6,6.73,49.8,-10.200000000000003,0,1,0,9.986631293186761
1364,2024-10-06,bear,0,0.05,1.871,-3.112,25,2.8,176495.15,35,32.8,bear,1.0503739509179768,1.7855607364551944,2.7009034110163865,19.27,41.19,6.74,32.8,4.799999999999997,0,1,0,12.0810486762244
1365,2024-06-26,bear,0,0.05,-1.338,-2.75,49,4.6,55924.68,32,43.0,bear,1.2117026384882574,1.8253983521764192,2.541885401449521,8.53,35.77,12.7,43.0,-3.0,0,1,0,10.931761064392921
1366,2026-05-06,volatile,0,0.238,0.678,-1.229,28,3.9,11190.08,14,41.3,volatile,3.3220582066971347,1.7070759808324825,2.9785090531390868,14.71,37.8,6.18,41.3,2.299999999999997,0,0,1,9.322782950520809
1367,2024-05-15,bear,0,0.1132,0.167,-2.072,34,4.5,22667.91,34,30.8,bear,1.9169047206994885,1.864325386287468,2.5058155082662887,23.33,37.2,8.68,30.8,-14.2,0,1,0,10.028705546926943
1368,2026-04-28,volatile,0,0.29,0.643,-0.658,63,5.4,172147.03,30,52.7,volatile,2.1611988533334103,1.6541382852686004,2.9492194515322314,15.19,24.82,7.28,52.7,-1.2999999999999972,0,0,1,12.05610421622168
1369,2024-05-09,bear,0,0.0949,-1.006,-2.887,44,3.5,74188.57,91,42.7,bear,2.2027416913969824,1.872721615582273,2.4858506153162727,15.18,32.63,9.49,42.7,7.700000000000003,0,1,0,11.214365374162925
1370,2024-04-24,bull,1,0.7851,4.576,3.176,51,8.6,14498.01,26,72.8,bull,1.0,1.9886100988989983,2.496676436916301,5.85,17.49,3.85,72.8,-13.200000000000003,1,0,0,9.581766677610895
1371,2026-03-24,volatile,0,0.2348,3.0,-0.005,63,6.5,27803.84,20,60.3,volatile,2.981231502340998,1.6099986488956797,2.848940214525266,10.37,21.19,8.14,60.3,-4.700000000000003,0,0,1,10.23292941963613
1372,2026-04-30,volatile,1,0.482,-0.148,0.556,28,9.1,28706.84,88,72.8,volatile,2.571323599597401,1.6747508035249004,2.9523751825260462,7.78,13.74,5.67,72.8,-18.200000000000003,0,0,1,10.264890700878352
1373,2026-03-17,bear,0,0.1726,0.859,-2.278,47,5.2,21205.55,65,53.5,bear,1.0,1.6142419297052215,2.8460148253831323,9.37,27.52,9.62,53.5,1.5,0,1,0,9.96201821885127
1374,2025-12-03,bull,0,0.4838,1.819,2.077,23,4.4,6566.84,26,41.3,bull,1.0,1.4275230249732695,2.7648559281651126,11.29,34.34,13.07,41.3,-2.700000000000003,1,0,0,8.78978802164869
1375,2025-04-03,volatile,1,0.6336,1.516,1.212,48,9.0,18441.86,85,63.8,volatile,2.600874459659873,1.6310831644728716,2.745669597335684,8.79,23.49,3.92,63.8,-26.200000000000003,0,0,1,9.822378359702741
1376,2024-05-04,bull,1,0.3129,5.076,2.506,33,4.3,145684.6,26,46.7,bull,1.0,1.884874003483901,2.488484476768225,12.18,29.28,11.83,46.7,3.700000000000003,1,0,0,11.889199289960088
1377,2025-06-27,volatile,0,0.1291,-0.095,-0.179,70,5.1,24806.36,94,32.6,volatile,3.0547628182572,1.4638957480135,2.7424251027893605,24.82,30.33,12.25,32.6,-18.4,0,0,1,10.118855350887882
1378,2025-04-26,bull,1,0.727,2.88,2.394,35,6.9,32752.89,4,60.6,bull,1.0,1.580857254092764,2.6998127966149226,11.4,22.93,5.07,60.6,-8.399999999999999,1,0,0,10.39674648144491
1379,2025-10-30,bull,1,0.314,0.68,1.705,32,3.0,41794.73,71,27.9,bull,1.0,1.4688412047488697,2.769758592613792,18.13,38.22,15.75,27.9,-2.1000000000000014,1,0,0,10.640525534009507
1380,2024-03-03,bull,1,0.8116,3.576,2.727,22,6.9,333747.97,72,54.7,bull,1.0,1.8954209183556272,2.4657580753483748,18.86,20.99,5.45,54.7,-14.299999999999997,1,0,0,12.718141406281095
1381,2024-04-08,bull,1,0.745,3.678,3.023,29,6.7,36639.23,45,58.3,bull,1.0,1.9588961352000156,2.482757103255409,6.88,25.59,9.23,58.3,-8.700000000000003,1,0,0,10.5088748032834
1382,2025-06-25,bull,1,0.833,5.237,3.568,33,8.0,108439.25,82,60.3,bull,1.0,1.4637624499097774,2.737261424222889,10.7,22.55,6.45,60.3,-19.700000000000003,1,0,0,11.593945387321623
1383,2026-02-10,volatile,0,0.385,-0.285,0.138,34,7.3,19966.67,46,65.2,volatile,2.0362131590893027,1.5030128141141306,2.859590604805014,10.69,16.4,7.72,65.2,-7.799999999999997,0,0,1,9.901819662380325
1384,2026-04-19,volatile,0,0.2828,-0.308,0.018,61,8.1,28017.95,78,67.2,volatile,1.5312890354689446,1.674444408266789,2.937689667874982,8.68,16.35,7.77,67.2,-13.799999999999997,0,0,1,10.240600655187404
1385,2025-06-08,bull,1,0.388,3.515,2.242,69,5.3,36774.23,27,42.2,bull,1.0,1.5112571628522995,2.74123102427483,16.34,34.98,6.48,42.2,-10.799999999999997,1,0,0,10.512552607113111
1386,2024-12-16,bear,0,0.1224,2.595,-2.324,67,3.8,16745.2,68,47.3,bear,1.6230705021238374,1.6392079496131182,2.795607447248515,9.74,30.41,12.55,47.3,9.299999999999997,0,1,0,9.725866929020818
1387,2025-03-16,bear,0,0.1939,1.739,-0.524,72,9.7,29622.28,90,79.5,bear,1.4051677815911774,1.6656614844898383,2.7343288284233527,3.73,12.83,3.94,79.5,-17.5,0,1,0,10.296282059876246
1388,2025-04-16,bear,0,0.0937,3.203,-2.888,69,2.4,88260.76,115,31.8,bear,1.2689478886276857,1.6097409964993767,2.734599081674719,21.39,33.04,13.78,31.8,7.800000000000001,0,1,0,11.388050893708739
1389,2025-07-21,bear,0,0.0665,1.278,-2.831,46,2.6,16311.66,43,39.5,bear,1.0,1.468056662773554,2.748113699751735,13.82,35.29,11.39,39.5,13.5,0,1,0,9.699635468486301
1390,2024-08-16,bull,1,0.594,4.269,2.845,42,6.6,36318.74,57,67.4,bull,1.0,1.83098293925942,2.563276639666538,8.53,16.4,7.66,67.4,1.4000000000000057,1,0,0,10.500089140483505
1391,2025-01-03,bull,1,0.7759,5.31,3.541,56,8.7,73771.93,57,75.5,bull,1.0,1.600171272660336,2.836197859193437,7.47,13.49,3.54,75.5,-11.5,1,0,0,11.208733585932757
1392,2025-05-14,bull,1,0.6311,5.677,2.835,38,5.9,15923.22,103,48.9,bull,1.0,1.54774658970274,2.702557177344324,18.23,25.6,7.26,48.9,-10.100000000000001,1,0,0,9.675533700252846
1393,2026-02-06,volatile,1,0.3336,2.822,0.289,53,7.5,108598.6,115,51.1,volatile,2.385529133842617,1.5153081308665168,2.864569539912928,15.8,26.51,6.58,51.1,-23.9,0,0,1,11.595413795054496
1394,2025-12-27,bear,0,0.0723,-1.239,-3.193,74,1.5,39061.14,77,22.2,bear,1.2096875764668178,1.444959310155164,2.8182805177747934,24.72,43.06,10.02,22.2,7.199999999999999,0,1,0,10.572883389872667
1395,2025-11-15,bull,0,0.5995,1.741,2.185,32,4.5,30787.91,98,50.3,bull,1.0,1.525088041707369,2.795724180180764,18.78,25.06,5.86,50.3,5.299999999999997,1,0,0,10.334877359433097
1396,2024-08-06,volatile,0,0.0922,0.795,-1.636,62,1.8,4874.89,11,25.4,volatile,1.7546267315421908,1.8316744439013015,2.572073148782473,23.69,38.9,12.0,25.4,7.399999999999999,0,0,1,8.49185281907481
1397,2025-01-18,volatile,1,0.3098,0.112,-0.254,71,7.1,24993.91,91,32.1,volatile,2.2404471297235125,1.5851256551285733,2.78290596828182,17.69,36.04,14.17,32.1,-38.9,0,0,1,10.126387474175038
1398,2025-05-25,volatile,1,0.1544,-3.899,-1.668,50,2.4,52659.0,97,33.8,volatile,1.689118965476442,1.5313449657564595,2.714043922803252,16.51,36.19,13.5,33.8,9.799999999999997,0,0,1,10.871592443124456
1399,2026-05-19,volatile,0,0.0523,-1.861,-1.117,40,2.9,208010.75,86,37.8,volatile,2.0429344538999743,1.7480025546853872,2.9878929368102254,23.5,28.4,10.29,37.8,8.799999999999997,0,0,1,12.245345040040258
1400,2024-12-04,bear,0,0.1819,0.092,-1.914,35,6.5,64080.1,70,53.1,bear,1.1516376486031474,1.6606613593025292,2.7872514823309342,17.01,21.95,7.94,53.1,-11.899999999999999,0,1,0,11.067889142290337
1401,2026-04-06,bear,0,0.235,-1.502,-1.126,30,7.6,111995.75,108,71.1,bear,1.023981873173854,1.6811681423262077,2.8573358632455363,6.0,16.56,6.34,71.1,-4.900000000000006,0,1,0,11.626216203128676
1402,2025-11-09,bull,1,0.4377,2.454,2.395,39,5.2,10838.89,78,51.4,bull,1.0,1.4867873463033128,2.792259481602735,13.76,27.22,7.63,51.4,-0.6000000000000014,1,0,0,9.290895871226565
1403,2025-08-03,bull,1,0.7246,4.792,3.076,61,6.6,31989.96,101,50.7,bull,1.0,1.454055496087653,2.701964525764341,12.5,24.79,12.01,50.7,-15.299999999999997,1,0,0,10.373177382552035
1404,2025-10-01,bull,1,0.6012,2.792,3.021,49,6.6,123099.28,22,66.4,bull,1.2329085015899095,1.4812572478643424,2.7600412634012934,13.57,16.45,3.57,66.4,0.4000000000000057,1,0,0,11.720746463252109
